sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
2166,13.026 550 293,"Display","k_sleep","msec=4294953906 ms",426854,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,95,9130,8,5F 05 B2 97 FF FF 0F 01 
2167,13.026 550 293,"ISR 37","ISR Enter","Runs for 30.518 us",426854,0x00000008000021F0,0x0000000100000025,0x0000000100000025,2,9138,3,02 25 00 
2168,13.026 550 293,"ISR 37","Task Ready","Tire, runs after 30.518 us",426854,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,9141,4,06 B0 45 00 
2169,13.026 580 811,"ISR 37","ISR Exit","Returns to Display",426855,0x0000000100000025,0x0000000100000025,0x00000008000021F0,3,9145,2,03 01 
2170,13.026 580 811,"Display","Task Stop","",426855,0x00000008000021F0,0x00000008000021F0,0x0000000400000000,5,9147,2,05 00 
2171,13.026 580 811,"Tire","Task Run","Runs for 10.101 ms",426855,0x0000000400000000,0x00000008000022B0,0x00000008000022B0,4,9149,4,04 B0 45 00 
2172,13.026 580 811,"Tire","k_sleep","Returns 0 after 189.880 ms",426855,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,28,9153,5,1C 02 5F 00 00 
2173,13.026 580 811,"Tire","Start Marker 0x00000002","Runs for 10.101 ms, pass #21",426855,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,15,9158,3,0F 02 00 
2174,13.026 580 811,"Tire","k_busy_wait","Timeout=10000 us",426855,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,34,9161,5,22 02 90 4E 00 
2175,13.036 651 611,"Tire","k_busy_wait","Returns after 10.070 ms",427185,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,28,9166,5,1C 01 22 CA 02 
2176,13.036 682 129,"Tire","Stop Marker 0x00000002","Ran for 10.101 ms, pass #21",427186,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,16,9171,3,10 02 01 
2177,13.036 682 129,"Tire","k_sleep","msec=4294953816 ms",427186,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,95,9174,8,5F 05 D8 96 FF FF 0F 00 
2178,13.036 682 129,"Tire","Task Stop","",427186,0x00000008000022B0,0x00000008000022B0,0x0000000400000000,5,9182,2,05 00 
2179,13.036 682 129,"Idle","System Idle","",427186,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,9184,2,11 00 
2180,13.036 682 129,"Idle","System Idle","",427186,0x0000001000000000,0x0000001000000000,0x0000001000000000,17,9186,2,11 00 
2181,13.036 712 646,"ISR 37","ISR Enter","Runs for 0.000 us",427187,0x0000001000000000,0x0000000100000025,0x0000000100000025,2,9188,3,02 25 01 
2182,13.036 712 646,"ISR 37","Task Ready","Rain, runs after 30.518 us",427187,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,9191,4,06 F0 46 00 
2183,13.036 712 646,"ISR 37","ISR Exit","Returns to Idle",427187,0x0000000100000025,0x0000000100000025,0x0000001000000000,3,9195,2,03 00 
2184,13.036 743 164,"Idle","Task Stop","",427188,0x0000001000000000,0x0000001000000000,0x0000000400000000,5,9197,2,05 01 
2185,13.036 743 164,"Rain","Task Run","Runs for 14.526 ms",427188,0x0000000400000000,0x0000000800002370,0x0000000800002370,4,9199,4,04 F0 46 00 
2186,13.036 743 164,"Rain","k_sleep","Returns 0 after 214.660 ms",427188,0x0000000800002370,0x0000000800002370,0x0000000800002370,28,9203,5,1C 02 5F 00 00 
2187,13.036 743 164,"Rain","Start Marker 0x00000003","Runs for 35.339 ms, pass #17",427188,0x0000000800002370,0x0000000800002370,0x0000000800002370,15,9208,3,0F 03 00 
2188,13.036 743 164,"Rain","k_busy_wait","Timeout=25000 us",427188,0x0000000800002370,0x0000000800002370,0x0000000800002370,34,9211,6,22 03 A8 C3 01 00 
2189,13.051 269 531,"ISR 37","ISR Enter","Runs for 0.000 us",427664,0x0000000800002370,0x0000000100000025,0x0000000100000025,2,9217,4,02 25 DC 03 
2190,13.051 269 531,"ISR 37","Task Ready","Engine, runs after 30.518 us",427664,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,9221,4,06 B0 42 00 
2191,13.051 269 531,"ISR 37","ISR Exit","Returns to Rain",427664,0x0000000100000025,0x0000000100000025,0x0000000800002370,3,9225,2,03 00 
2192,13.051 269 531,"Rain","Task Stop","",427664,0x0000000800002370,0x0000000800002370,0x0000000400000000,5,9227,2,05 00 
2193,13.051 300 049,"Engine","Task Run","Runs for 10.101 ms",427665,0x0000000400000000,0x0000000800002130,0x0000000800002130,4,9229,4,04 B0 42 01 
2194,13.051 300 049,"Engine","k_sleep","Returns 0 after 39.916 ms",427665,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,9233,5,1C 02 5F 00 00 
2195,13.051 300 049,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #82",427665,0x0000000800002130,0x0000000800002130,0x0000000800002130,15,9238,3,0F 00 00 
2196,13.051 300 049,"Engine","k_busy_wait","Timeout=10000 us",427665,0x0000000800002130,0x0000000800002130,0x0000000800002130,34,9241,5,22 02 90 4E 00 
2197,13.061 370 850,"Engine","k_busy_wait","Returns after 10.070 ms",427995,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,9246,5,1C 01 22 CA 02 
2198,13.061 370 850,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #82",427995,0x0000000800002130,0x0000000800002130,0x0000000800002130,16,9251,3,10 00 00 
2199,13.061 401 367,"Engine","k_sleep","msec=4294953942 ms",427996,0x0000000800002130,0x0000000800002130,0x0000000800002130,95,9254,8,5F 05 D6 97 FF FF 0F 01 
2200,13.061 401 367,"Engine","Task Stop","",427996,0x0000000800002130,0x0000000800002130,0x0000000400000000,5,9262,2,05 00 
2201,13.061 401 367,"Rain","Task Run","Runs for 10.711 ms",427996,0x0000000400000000,0x0000000800002370,0x0000000800002370,4,9264,4,04 F0 46 00 
2202,13.072 082 520,"Rain","k_busy_wait","Returns after 35.339 ms",428346,0x0000000800002370,0x0000000800002370,0x0000000800002370,28,9268,5,1C 01 22 DE 02 
2203,13.072 082 520,"Rain","Stop Marker 0x00000003","Ran for 35.339 ms, pass #17",428346,0x0000000800002370,0x0000000800002370,0x0000000800002370,16,9273,3,10 03 00 
2204,13.072 082 520,"Rain","k_sleep","msec=4294953756 ms",428346,0x0000000800002370,0x0000000800002370,0x0000000800002370,95,9276,8,5F 05 9C 96 FF FF 0F 00 
2205,13.072 113 037,"Rain","Task Stop","",428347,0x0000000800002370,0x0000000800002370,0x0000000400000000,5,9284,2,05 01 
2206,13.072 113 037,"Idle","System Idle","",428347,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,9286,2,11 00 
2207,13.072 113 037,"Idle","System Idle","",428347,0x0000001000000000,0x0000001000000000,0x0000001000000000,17,9288,2,11 00 
2208,13.101 257 324,"ISR 37","ISR Enter","Runs for 0.000 us",429302,0x0000001000000000,0x0000000100000025,0x0000000100000025,2,9290,4,02 25 BB 07 
2209,13.101 257 324,"ISR 37","Task Ready","Engine, runs after 30.518 us",429302,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,9294,4,06 B0 42 00 
2210,13.101 257 324,"ISR 37","ISR Exit","Returns to Idle",429302,0x0000000100000025,0x0000000100000025,0x0000001000000000,3,9298,2,03 00 
2211,13.101 287 842,"Idle","Task Stop","",429303,0x0000001000000000,0x0000001000000000,0x0000000400000000,5,9300,2,05 01 
2212,13.101 287 842,"Engine","Task Run","Runs for 10.101 ms",429303,0x0000000400000000,0x0000000800002130,0x0000000800002130,4,9302,4,04 B0 42 00 
2213,13.101 287 842,"Engine","k_sleep","Returns 0 after 39.886 ms",429303,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,9306,5,1C 02 5F 00 00 
2214,13.101 287 842,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #83",429303,0x0000000800002130,0x0000000800002130,0x0000000800002130,15,9311,3,0F 00 00 
2215,13.101 287 842,"Engine","k_busy_wait","Timeout=10000 us",429303,0x0000000800002130,0x0000000800002130,0x0000000800002130,34,9314,5,22 02 90 4E 00 
2216,13.111 358 643,"Engine","k_busy_wait","Returns after 10.070 ms",429633,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,9319,5,1C 01 22 CA 02 
2217,13.111 358 643,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #83",429633,0x0000000800002130,0x0000000800002130,0x0000000800002130,16,9324,3,10 00 00 
2218,13.111 389 160,"Engine","k_sleep","msec=4294953892 ms",429634,0x0000000800002130,0x0000000800002130,0x0000000800002130,95,9327,8,5F 05 A4 97 FF FF 0F 01 
2219,13.111 389 160,"Engine","Task Stop","",429634,0x0000000800002130,0x0000000800002130,0x0000000400000000,5,9335,2,05 00 
2220,13.111 389 160,"Idle","System Idle","",429634,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,9337,2,11 00 
2221,13.111 389 160,"Idle","System Idle","",429634,0x0000001000000000,0x0000001000000000,0x0000001000000000,17,9339,2,11 00 
2222,13.136 383 057,"ISR 37","ISR Enter","Runs for 0.000 us",430453,0x0000001000000000,0x0000000100000025,0x0000000100000025,2,9341,4,02 25 B3 06 
2223,13.136 383 057,"ISR 37","Task Ready","Display, runs after 30.518 us",430453,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,9345,4,06 F0 43 00 
2224,13.136 383 057,"ISR 37","ISR Exit","Returns to Idle",430453,0x0000000100000025,0x0000000100000025,0x0000001000000000,3,9349,2,03 00 
2225,13.136 413 574,"Idle","Task Stop","",430454,0x0000001000000000,0x0000001000000000,0x0000000400000000,5,9351,2,05 01 
2226,13.136 413 574,"Display","Task Run","Runs for 14.862 ms",430454,0x0000000400000000,0x00000008000021F0,0x00000008000021F0,4,9353,4,04 F0 43 00 
2227,13.136 413 574,"Display","k_sleep","Returns 0 after 109.863 ms",430454,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,28,9357,5,1C 02 5F 00 00 
2228,13.136 413 574,"Display","Start Marker 0x00000001","Runs for 25.299 ms, pass #34",430454,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,15,9362,3,0F 01 00 
2229,13.136 413 574,"Display","k_busy_wait","Timeout=15000 us",430454,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,34,9365,5,22 02 98 75 00 
2230,13.151 275 635,"ISR 37","ISR Enter","Runs for 0.000 us",430941,0x00000008000021F0,0x0000000100000025,0x0000000100000025,2,9370,4,02 25 E7 03 
2231,13.151 275 635,"ISR 37","Task Ready","Engine, runs after 30.518 us",430941,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,9374,4,06 B0 42 00 
2232,13.151 275 635,"ISR 37","ISR Exit","Returns to Display",430941,0x0000000100000025,0x0000000100000025,0x00000008000021F0,3,9378,2,03 00 
2233,13.151 275 635,"Display","Task Stop","",430941,0x00000008000021F0,0x00000008000021F0,0x0000000400000000,5,9380,2,05 00 
2234,13.151 306 152,"Engine","Task Run","Runs for 10.101 ms",430942,0x0000000400000000,0x0000000800002130,0x0000000800002130,4,9382,4,04 B0 42 01 
2235,13.151 306 152,"Engine","k_sleep","Returns 0 after 39.916 ms",430942,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,9386,5,1C 02 5F 00 00 
2236,13.151 306 152,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #84",430942,0x0000000800002130,0x0000000800002130,0x0000000800002130,15,9391,3,0F 00 00 
2237,13.151 306 152,"Engine","k_busy_wait","Timeout=10000 us",430942,0x0000000800002130,0x0000000800002130,0x0000000800002130,34,9394,5,22 02 90 4E 00 
2238,13.161 376 953,"Engine","k_busy_wait","Returns after 10.070 ms",431272,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,9399,5,1C 01 22 CA 02 
2239,13.161 376 953,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #84",431272,0x0000000800002130,0x0000000800002130,0x0000000800002130,16,9404,3,10 00 00 
2240,13.161 407 471,"Engine","k_sleep","msec=4294953842 ms",431273,0x0000000800002130,0x0000000800002130,0x0000000800002130,95,9407,8,5F 05 F2 96 FF FF 0F 01 
2241,13.161 407 471,"Engine","Task Stop","",431273,0x0000000800002130,0x0000000800002130,0x0000000400000000,5,9415,2,05 00 
2242,13.161 407 471,"Display","Task Run","Runs for 305.176 us",431273,0x0000000400000000,0x00000008000021F0,0x00000008000021F0,4,9417,4,04 F0 43 00 
2243,13.161 682 129,"Display","k_busy_wait","Returns after 25.268 ms",431282,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,28,9421,4,1C 01 22 09 
2244,13.161 712 646,"Display","Stop Marker 0x00000001","Ran for 25.299 ms, pass #34",431283,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,16,9425,3,10 01 01 
2245,13.161 712 646,"Display","k_sleep","msec=4294953781 ms",431283,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,95,9428,8,5F 05 B5 96 FF FF 0F 00 
2246,13.161 712 646,"Display","Task Stop","",431283,0x00000008000021F0,0x00000008000021F0,0x0000000400000000,5,9436,2,05 00 
2247,13.161 712 646,"Idle","System Idle","",431283,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,9438,2,11 00 
2248,13.161 712 646,"Idle","System Idle","",431283,0x0000001000000000,0x0000001000000000,0x0000001000000000,17,9440,2,11 00 
2249,13.201 263 428,"ISR 37","ISR Enter","Runs for 0.000 us",432579,0x0000001000000000,0x0000000100000025,0x0000000100000025,2,9442,4,02 25 90 0A 
2250,13.201 263 428,"ISR 37","Task Ready","Engine, runs after 30.518 us",432579,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,9446,4,06 B0 42 00 
2251,13.201 263 428,"ISR 37","ISR Exit","Returns to Idle",432579,0x0000000100000025,0x0000000100000025,0x0000001000000000,3,9450,2,03 00 
2252,13.201 293 945,"Idle","Task Stop","",432580,0x0000001000000000,0x0000001000000000,0x0000000400000000,5,9452,2,05 01 
2253,13.201 293 945,"Engine","Task Run","Runs for 10.101 ms",432580,0x0000000400000000,0x0000000800002130,0x0000000800002130,4,9454,4,04 B0 42 00 
2254,13.201 293 945,"Engine","k_sleep","Returns 0 after 39.886 ms",432580,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,9458,5,1C 02 5F 00 00 
2255,13.201 293 945,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #85",432580,0x0000000800002130,0x0000000800002130,0x0000000800002130,15,9463,3,0F 00 00 
2256,13.201 293 945,"Engine","k_busy_wait","Timeout=10000 us",432580,0x0000000800002130,0x0000000800002130,0x0000000800002130,34,9466,5,22 02 90 4E 00 
2257,13.211 364 746,"Engine","k_busy_wait","Returns after 10.070 ms",432910,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,9471,5,1C 01 22 CA 02 
2258,13.211 364 746,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #85",432910,0x0000000800002130,0x0000000800002130,0x0000000800002130,16,9476,3,10 00 00 
2259,13.211 395 264,"Engine","k_sleep","msec=4294953792 ms",432911,0x0000000800002130,0x0000000800002130,0x0000000800002130,95,9479,8,5F 05 C0 96 FF FF 0F 01 
2260,13.211 395 264,"Engine","Task Stop","",432911,0x0000000800002130,0x0000000800002130,0x0000000400000000,5,9487,2,05 00 
2261,13.211 395 264,"Idle","System Idle","",432911,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,9489,2,11 00 
2262,13.211 395 264,"Idle","System Idle","",432911,0x0000001000000000,0x0000001000000000,0x0000001000000000,17,9491,2,11 00 
2263,13.226 562 500,"ISR 37","ISR Enter","Runs for 0.000 us",433408,0x0000001000000000,0x0000000100000025,0x0000000100000025,2,9493,4,02 25 F1 03 
2264,13.226 562 500,"ISR 37","Task Ready","Tire, runs after 30.518 us",433408,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,9497,4,06 B0 45 00 
2265,13.226 562 500,"ISR 37","ISR Exit","Returns to Idle",433408,0x0000000100000025,0x0000000100000025,0x0000001000000000,3,9501,2,03 00 
2266,13.226 593 018,"Idle","Task Stop","",433409,0x0000001000000000,0x0000001000000000,0x0000000400000000,5,9503,2,05 01 
2267,13.226 593 018,"Tire","Task Run","Runs for 10.101 ms",433409,0x0000000400000000,0x00000008000022B0,0x00000008000022B0,4,9505,4,04 B0 45 00 
2268,13.226 593 018,"Tire","k_sleep","Returns 0 after 189.910 ms",433409,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,28,9509,5,1C 02 5F 00 00 
2269,13.226 593 018,"Tire","Start Marker 0x00000002","Runs for 10.070 ms, pass #22",433409,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,15,9514,3,0F 02 00 
2270,13.226 593 018,"Tire","k_busy_wait","Timeout=10000 us",433409,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,34,9517,5,22 02 90 4E 00 
2271,13.236 663 818,"Tire","k_busy_wait","Returns after 10.070 ms",433739,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,28,9522,5,1C 01 22 CA 02 
2272,13.236 663 818,"Tire","Stop Marker 0x00000002","Ran for 10.070 ms, pass #22",433739,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,16,9527,3,10 02 00 
2273,13.236 694 336,"Tire","k_sleep","msec=4294953616 ms",433740,0x00000008000022B0,0x00000008000022B0,0x00000008000022B0,95,9530,8,5F 05 90 95 FF FF 0F 01 
2274,13.236 694 336,"Tire","Task Stop","",433740,0x00000008000022B0,0x00000008000022B0,0x0000000400000000,5,9538,2,05 00 
2275,13.236 694 336,"Idle","System Idle","",433740,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,9540,2,11 00 
2276,13.236 694 336,"Idle","System Idle","",433740,0x0000001000000000,0x0000001000000000,0x0000001000000000,17,9542,2,11 00 
2277,13.251 251 221,"ISR 37","ISR Enter","Runs for 0.000 us",434217,0x0000001000000000,0x0000000100000025,0x0000000100000025,2,9544,4,02 25 DD 03 
2278,13.251 251 221,"ISR 37","Task Ready","Engine, runs after 30.518 us",434217,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,9548,4,06 B0 42 00 
2279,13.251 251 221,"ISR 37","ISR Exit","Returns to Idle",434217,0x0000000100000025,0x0000000100000025,0x0000001000000000,3,9552,2,03 00 
2280,13.251 281 738,"Idle","Task Stop","",434218,0x0000001000000000,0x0000001000000000,0x0000000400000000,5,9554,2,05 01 
2281,13.251 281 738,"Engine","Task Run","Runs for 10.131 ms",434218,0x0000000400000000,0x0000000800002130,0x0000000800002130,4,9556,4,04 B0 42 00 
2282,13.251 281 738,"Engine","k_sleep","Returns 0 after 39.886 ms",434218,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,9560,5,1C 02 5F 00 00 
2283,13.251 281 738,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #86",434218,0x0000000800002130,0x0000000800002130,0x0000000800002130,15,9565,3,0F 00 00 
2284,13.251 281 738,"Engine","k_busy_wait","Timeout=10000 us",434218,0x0000000800002130,0x0000000800002130,0x0000000800002130,34,9568,5,22 02 90 4E 00 
2285,13.261 352 539,"Engine","k_busy_wait","Returns after 10.070 ms",434548,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,9573,5,1C 01 22 CA 02 
2286,13.261 352 539,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #86",434548,0x0000000800002130,0x0000000800002130,0x0000000800002130,16,9578,3,10 00 00 
2287,13.261 383 057,"ISR 37","ISR Enter","Runs for 0.000 us",434549,0x0000000800002130,0x0000000100000025,0x0000000100000025,2,9581,3,02 25 01 
2288,13.261 383 057,"ISR 37","Task Ready","Display, runs after 30.518 us",434549,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,9584,4,06 F0 43 00 
2289,13.261 383 057,"ISR 37","ISR Exit","Returns to Engine",434549,0x0000000100000025,0x0000000100000025,0x0000000800002130,3,9588,2,03 00 
2290,13.261 413 574,"Engine","k_sleep","msec=4294953742 ms",434550,0x0000000800002130,0x0000000800002130,0x0000000800002130,95,9590,8,5F 05 8E 96 FF FF 0F 01 
2291,13.261 413 574,"Engine","Task Stop","",434550,0x0000000800002130,0x0000000800002130,0x0000000400000000,5,9598,2,05 00 
2292,13.261 413 574,"Display","Task Run","Runs for 15.136 ms",434550,0x0000000400000000,0x00000008000021F0,0x00000008000021F0,4,9600,4,04 F0 43 00 
2293,13.261 413 574,"Display","k_sleep","Returns 0 after 99.700 ms",434550,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,28,9604,5,1C 02 5F 00 00 
2294,13.261 413 574,"Display","Start Marker 0x00000001","Runs for 15.136 ms, pass #35",434550,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,15,9609,3,0F 01 00 
2295,13.261 413 574,"Display","k_busy_wait","Timeout=15000 us",434550,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,34,9612,5,22 02 98 75 00 
2296,13.276 519 775,"Display","k_busy_wait","Returns after 15.106 ms",435045,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,28,9617,5,1C 01 22 EF 03 
2297,13.276 550 293,"Display","Stop Marker 0x00000001","Ran for 15.136 ms, pass #35",435046,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,16,9622,3,10 01 01 
2298,13.276 550 293,"Display","k_sleep","msec=4294953656 ms",435046,0x00000008000021F0,0x00000008000021F0,0x00000008000021F0,95,9625,8,5F 05 B8 95 FF FF 0F 00 
2299,13.276 550 293,"Display","Task Stop","",435046,0x00000008000021F0,0x00000008000021F0,0x0000000400000000,5,9633,2,05 00 
2300,13.276 550 293,"Idle","System Idle","",435046,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,9635,2,11 00 
2301,13.276 550 293,"Idle","System Idle","",435046,0x0000001000000000,0x0000001000000000,0x0000001000000000,17,9637,2,11 00 
2302,13.286 712 646,"ISR 37","ISR Enter","Runs for 0.000 us",435379,0x0000001000000000,0x0000000100000025,0x0000000100000025,2,9639,4,02 25 CD 02 
2303,13.286 712 646,"ISR 37","Task Ready","Rain, runs after 30.518 us",435379,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,9643,4,06 F0 46 00 
2304,13.286 712 646,"ISR 37","ISR Exit","Returns to Idle",435379,0x0000000100000025,0x0000000100000025,0x0000001000000000,3,9647,2,03 00 
2305,13.286 743 164,"Idle","Task Stop","",435380,0x0000001000000000,0x0000001000000000,0x0000000400000000,5,9649,2,05 01 
2306,13.286 743 164,"Rain","Task Run","Runs for 14.526 ms",435380,0x0000000400000000,0x0000000800002370,0x0000000800002370,4,9651,4,04 F0 46 00 
2307,13.286 743 164,"Rain","k_sleep","Returns 0 after 214.660 ms",435380,0x0000000800002370,0x0000000800002370,0x0000000800002370,28,9655,5,1C 02 5F 00 00 
2308,13.286 743 164,"Rain","Start Marker 0x00000003","Runs for 35.339 ms, pass #18",435380,0x0000000800002370,0x0000000800002370,0x0000000800002370,15,9660,3,0F 03 00 
2309,13.286 743 164,"Rain","k_busy_wait","Timeout=25000 us",435380,0x0000000800002370,0x0000000800002370,0x0000000800002370,34,9663,6,22 03 A8 C3 01 00 
2310,13.301 269 531,"ISR 37","ISR Enter","Runs for 0.000 us",435856,0x0000000800002370,0x0000000100000025,0x0000000100000025,2,9669,4,02 25 DC 03 
2311,13.301 269 531,"ISR 37","Task Ready","Engine, runs after 30.518 us",435856,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,9673,4,06 B0 42 00 
2312,13.301 269 531,"ISR 37","ISR Exit","Returns to Rain",435856,0x0000000100000025,0x0000000100000025,0x0000000800002370,3,9677,2,03 00 
2313,13.301 269 531,"Rain","Task Stop","",435856,0x0000000800002370,0x0000000800002370,0x0000000400000000,5,9679,2,05 00 
2314,13.301 300 049,"Engine","Task Run","Runs for 10.101 ms",435857,0x0000000400000000,0x0000000800002130,0x0000000800002130,4,9681,4,04 B0 42 01 
2315,13.301 300 049,"Engine","k_sleep","Returns 0 after 39.886 ms",435857,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,9685,5,1C 02 5F 00 00 
2316,13.301 300 049,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #87",435857,0x0000000800002130,0x0000000800002130,0x0000000800002130,15,9690,3,0F 00 00 
2317,13.301 300 049,"Engine","k_busy_wait","Timeout=10000 us",435857,0x0000000800002130,0x0000000800002130,0x0000000800002130,34,9693,5,22 02 90 4E 00 
2318,13.311 370 850,"Engine","k_busy_wait","Returns after 10.070 ms",436187,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,9698,5,1C 01 22 CA 02 
2319,13.311 370 850,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #87",436187,0x0000000800002130,0x0000000800002130,0x0000000800002130,16,9703,3,10 00 00 
2320,13.311 401 367,"Engine","k_sleep","msec=4294953692 ms",436188,0x0000000800002130,0x0000000800002130,0x0000000800002130,95,9706,8,5F 05 DC 95 FF FF 0F 01 
2321,13.311 401 367,"Engine","Task Stop","",436188,0x0000000800002130,0x0000000800002130,0x0000000400000000,5,9714,2,05 00 
2322,13.311 401 367,"Rain","Task Run","Runs for 10.711 ms",436188,0x0000000400000000,0x0000000800002370,0x0000000800002370,4,9716,4,04 F0 46 00 
2323,13.322 082 520,"Rain","k_busy_wait","Returns after 35.339 ms",436538,0x0000000800002370,0x0000000800002370,0x0000000800002370,28,9720,5,1C 01 22 DE 02 
2324,13.322 082 520,"Rain","Stop Marker 0x00000003","Ran for 35.339 ms, pass #18",436538,0x0000000800002370,0x0000000800002370,0x0000000800002370,16,9725,3,10 03 00 
2325,13.322 113 037,"Rain","k_sleep","msec=4294953506 ms",436539,0x0000000800002370,0x0000000800002370,0x0000000800002370,95,9728,8,5F 05 A2 94 FF FF 0F 01 
2326,13.322 113 037,"Rain","Task Stop","",436539,0x0000000800002370,0x0000000800002370,0x0000000400000000,5,9736,2,05 00 
2327,13.322 113 037,"Idle","System Idle","",436539,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,9738,2,11 00 
2328,13.322 113 037,"Idle","System Idle","",436539,0x0000001000000000,0x0000001000000000,0x0000001000000000,17,9740,2,11 00 
2329,13.351 257 324,"ISR 37","ISR Enter","Runs for 0.000 us",437494,0x0000001000000000,0x0000000100000025,0x0000000100000025,2,9742,4,02 25 BB 07 
2330,13.351 257 324,"ISR 37","Task Ready","Engine, runs after 30.518 us",437494,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,9746,4,06 B0 42 00 
2331,13.351 257 324,"ISR 37","ISR Exit","Returns to Idle",437494,0x0000000100000025,0x0000000100000025,0x0000001000000000,3,9750,2,03 00 
2332,13.351 287 842,"Idle","Task Stop","",437495,0x0000001000000000,0x0000001000000000,0x0000000400000000,5,9752,2,05 01 
2333,13.351 287 842,"Engine","Task Run","Runs for 10.101 ms",437495,0x0000000400000000,0x0000000800002130,0x0000000800002130,4,9754,4,04 B0 42 00 
2334,13.351 287 842,"Engine","k_sleep","Returns 0 after 39.886 ms",437495,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,9758,5,1C 02 5F 00 00 
2335,13.351 287 842,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #88",437495,0x0000000800002130,0x0000000800002130,0x0000000800002130,15,9763,3,0F 00 00 
2336,13.351 287 842,"Engine","k_busy_wait","Timeout=10000 us",437495,0x0000000800002130,0x0000000800002130,0x0000000800002130,34,9766,5,22 02 90 4E 00 
2337,13.361 358 643,"Engine","k_busy_wait","Returns after 10.070 ms",437825,0x0000000800002130,0x0000000800002130,0x0000000800002130,28,9771,5,1C 01 22 CA 02 
2338,13.361 358 643,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #88",437825,0x0000000800002130,0x0000000800002130,0x0000000800002130,16,9776,3,10 00 00 
